Spotify ID,Title,Artist,Album,Release Date,Popularity,tempo,loudness,key,danceability,energy,speechiness,instrumentalness,movie_title,language,year
6H28pgQECccoD177WJOlt9,Joru Joruga,"Sukhwinder Singh, Nityasree",Kshemmanga Velli Labamga Randi,2000-01-01,0,[99.38401442],0.15682945,0.33526474,23.040664269415768,-84.18394,82.96182,0.11300458390992578,Kshemanga Velli Labhamga Randi,telugu,2000
07s4RBKntHkta0tkvtEWeR,Adavalla Mandi Memu,"Mano, K. S. Chithra",Kshemmanga Velli Labamga Randi,2000-01-01,0,[95.703125],0.15749353,0.35008955,22.682778340964155,-88.28353,83.37567,0.11218513210677496,Kshemanga Velli Labhamga Randi,telugu,2000
1fANhzdIRHShRgKNOeVR3V,Appu Chesaina Pappu Kudu,Udit Narayan,Kshemmanga Velli Labamga Randi,2000-01-01,0,[117.45383523],0.16507463,0.33214027,23.061988072691054,-101.19599,83.80975,0.10750754160928538,Kshemanga Velli Labhamga Randi,telugu,2000
4MgyT6hfXuIl7Oth3Y8npX,Okari Kosam,"S. Janaki, Lalitha Sagari, Harini",Kshemmanga Velli Labamga Randi,2000-01-01,0,[107.66601562],0.14933552,0.3030905,24.290519332091133,-101.748245,74.86422,0.1146963500465637,Kshemanga Velli Labhamga Randi,telugu,2000
1QoKME3DLOsGELIBjnLuTe,Hare Rama,Shankar Mahadevan,Okkadu,2003-01-17,0,[143.5546875],0.1514261,0.30530038,23.841218241501846,-104.70896,91.60294,0.08392773735073976,Okkadu Chaalu,telugu,2000
12pD8JfYv4AlDBEUxuTBlk,Nuvvem Maya,Shreya Ghoshal,Okkadu,2003-01-17,0,[123.046875],0.14510594,0.34151372,24.432395052140077,-145.00186,72.36346,0.11214170909368124,Okkadu Chaalu,telugu,2000
0k0isUYnsgYBKjJQykg3uN,Cheppave Chirugali,"Udit Narayan, Sujatha",Okkadu,2003-01-17,0,[103.359375],0.15348896,0.379844,23.941096844814652,-120.43569,63.68221,0.12017936602162703,Okkadu Chaalu,telugu,2000
4g4gWnw8lZN7V7lV3hfk25,Hay Rey Hai,"Karthik, K. S. Chithra",Okkadu,2003-01-17,0,[112.34714674],0.18185434,0.38216403,23.354703046172673,-101.39817,80.756004,0.0849911094735692,Okkadu Chaalu,telugu,2000
1hwIQIU7lWbA0XfTAfNIaC,Attarintiki,"Hariharan, Shreya Ghoshal",Okkadu,2003-01-17,0,[71.77734375],0.16245177,0.35966465,23.520554022137343,-94.80693,81.09782,0.11310754797309366,Okkadu Chaalu,telugu,2000
2hS05jXFdT9mjCx3KriOXP,Sahasam,Mallikarjun,Okkadu,2003-01-17,0,[129.19921875],0.21883935,0.49471876,22.30005256466436,-112.68793,95.28082,0.06689434475498435,Okkadu Chaalu,telugu,2000
2nKMlkJKZpe97wbJO1sxrM,Chekka Chekka Chemma Chekka,"S. P. Balasubrahmanyam, K. S. Chithra",Mechanic Alludu,2014-08-01,0,[75.99954044],0.20646818,0.36480477,22.986425461608977,-71.52574,110.31491,0.10092735103348871,Mechanic Mavayya,telugu,2000
44eLqIl1U3RtoX67tre4x4,Gunthalakkadi Gundamma,"S. P. Balasubrahmanyam, K. S. Chithra",Mechanic Alludu,2014-08-01,0,[117.45383523],0.19937229,0.38836798,22.581335130674344,-75.256454,72.451065,0.1305290972990246,Mechanic Mavayya,telugu,2000
5hosddb5RydRlR2aoNZ19K,Guruvaa Guruvaa,"S. P. Balasubrahmanyam, S. P. Sailaja",Mechanic Alludu,2014-08-01,0,[83.35433468],0.15774521,0.34277618,23.100128615656594,-89.816246,81.03463,0.1340526612595852,Mechanic Mavayya,telugu,2000
2PKB8y3MOQxyyyAGpWANHc,Jummane Tummeda Veta,"S. P. Balasubrahmanyam, K. S. Chithra",Mechanic Alludu,2014-08-01,0,[83.35433468],0.19598229,0.32091326,23.925930853433613,-90.87749,112.03621,0.09136330629834072,Mechanic Mavayya,telugu,2000
5zfiXsOviTKx5eZ4fdyOaR,Amba Palikindi Rambha Palikindi,"S. P. Balasubrahmanyam, K. S. Chithra",Mechanic Alludu,2014-08-01,0,[112.34714674],0.23464169,0.34336329,22.486239902898145,-44.938934,100.769875,0.10989983581444271,Mechanic Mavayya,telugu,2000
0brrruEhf8Za8JUO7kLGW3,Premisthe Pranamistha,S. P. Balasubrahmanyam,Mechanic Alludu,2014-08-01,0,[95.703125],0.16524725,0.40273514,22.388881726199337,-87.251,68.48043,0.1588735981334588,Mechanic Mavayya,telugu,2000
5s95QZJoxsIcW6SCelkIL5,Sayyare Sayya,"S. P. Balasubrahmanyam, Sukhwinder Singh",Annayya,2022-02-18,0,[89.10290948],0.094086416,0.38625032,22.906395940662467,-177.38446,72.41322,0.10838638218072508,Annayya,telugu,2000
2bMqboRnxZxqMT5TcBTON0,Hima Seemallo,"Hariharan, Harini",Annayya,2022-02-18,0,[92.28515625],0.2563614,0.2882581,24.40262633916355,-37.231133,76.85687,0.13063410519467336,Annayya,telugu,2000
7xslKS4p4ukkk3PjK6k5aM,Gusagusale,"Udit Narayan, Sujatha",Annayya,2022-02-18,0,[89.10290948],0.08920596,0.37534934,22.405796725590708,-103.61207,55.994022,0.2009400283252614,Annayya,telugu,2000
0oG47sMTRwRLShmNmeauqD,Vana Vallappa,"Hariharan, Sujatha",Annayya,2022-02-18,0,[112.34714674],0.19752975,0.27127236,24.905503791593645,-107.667496,108.75317,0.08716373863982112,Annayya,telugu,2000
